id_binyan,lat,lon,height,height_source,floors,height_recorded,height_dsm,building_type,building_name,year
240,32.0556731,34.7892067,17.64,recorded,4.0,17.64,15.808146,מבנה רגיל,,1950.0
68147,32.121226,34.8285932,11.49,recorded,1.0,11.49,10.857756,מבנה רגיל,,2016.0
68175,32.1170878,34.8291504,10.93,recorded,3.0,10.93,7.900839,מבנה רגיל,,1981.0
68178,32.1170849,34.8292991,14.01,recorded,3.0,14.01,11.11857,מבנה רגיל,,1981.0
68202,32.1112251,34.7866552,36.68,recorded,10.0,36.68,32.937695,מבנה רגיל,,0.0
64276,32.1113787,34.7868785,45.69,recorded,13.0,45.69,43.29253,מבנה רגיל,,2012.0
39141,32.1239906,34.8304329,10.38,recorded,2.0,10.38,12.232678,מבנה רגיל, ,2001.0
63118,32.0773344,34.7933438,197.3,recorded,,197.3,197.57747,מבנה רגיל,,2017.0
11392,32.04137,34.758035,8.65,recorded,1.0,8.65,5.8044896,מבנה רגיל,,1935.0
68252,32.1234951,34.8279499,12.59,recorded,2.0,12.59,12.606704,מבנה רגיל,,2017.0
36822,32.0694482,34.7728434,9.78,recorded,1.0,9.78,2.065001,מבנה ארעי, ,0.0
68263,32.0905293,34.7679637,1.56,recorded,1.0,1.56,-0.315,מבנה רגיל,,
68271,32.0356048,34.7754821,3.24,recorded,1.0,3.24,1.9050007,מבנה רגיל,,
9235,32.0608524,34.7797851,11.83,recorded,2.0,11.83,20.79,מבנה רגיל,,1947.0
68295,32.0959743,34.8006469,0.27,recorded,1.0,0.27,-0.05500031,לא ידוע,,
8408,32.0550884,34.76556,14.01,recorded,0.0,14.01,12.467461,מבנה רגיל,,1950.0
45652,32.101377,34.7886305,42.52,recorded,,42.52,38.646404,,,2010.0
68333,32.0738406,34.7731465,0.18,recorded,1.0,0.18,8.088784,מבנה רגיל,,
65981,32.1260161,34.836229,8.2,imputed,1.0,,18.99849,מבנה רגיל,,2017.0
65843,32.1196159,34.8403703,89.54,recorded,26.0,89.54,90.096565,מבנה רגיל,,2017.0
68356,32.1125569,34.8234575,8.2,imputed,1.0,,,מבנה רגיל,,2023.0
428,32.0480799,34.7897623,7.25,recorded,2.0,7.25,8.404711,מבנה רגיל,,1952.0
33952,32.1114629,34.821951,8.32,recorded,2.0,8.32,8.637275,מבנה רגיל, ,1951.0
68225,32.0457465,34.7564321,18.69,recorded,4.0,18.69,18.33193,מבנה רגיל,,2017.0
68378,32.0523552,34.7659116,0.2,recorded,1.0,0.2,-1.7399998,מבנה רגיל,,
23364,32.0871813,34.7747741,25.78,recorded,4.0,25.78,26.209507,מבנה רגיל, ,1946.0
30599,32.0964851,34.7904213,5.37,recorded,1.0,5.37,12.41,מבנה רגיל,שבט צופים,1943.0
64174,32.1000175,34.7864378,34.7,imputed,10.0,,,מבנה רגיל,,2018.0
3720,32.0495189,34.7900858,10.9,recorded,1.0,10.9,6.84,מבנה רגיל,,1949.0
68432,32.035265,34.7691233,5.38,recorded,0.0,5.38,2.7400017,מבנה רגיל,,0.0
68134,32.0788617,34.7855825,16.79,recorded,1.0,16.79,16.270426,מבנה ציבור,,2018.0
65291,32.1217621,34.8115494,11.42,recorded,1.0,11.42,9.866528,מבנה רגיל,,2014.0
44245,32.0550256,34.8017929,9.98,recorded,2.0,9.98,7.446047,מבנה ציבור,,2007.0
65693,32.0566762,34.7582441,14.1,imputed,3.0,,,מבנה ציבור,,2018.0
64267,32.0785149,34.7862112,8.2,imputed,1.0,,,מבנה רגיל,,2008.0
65644,32.0466678,34.749724,11.1,imputed,2.0,,,מבנה רגיל,,2018.0
63944,32.0410018,34.7516423,17.58,recorded,,17.58,22.70274,מבנה רגיל,,2018.0
67430,32.1102486,34.7873349,34.7,imputed,10.0,,34.193035,מבנה רגיל,,2018.0
68489,32.0478876,34.7883066,3.81,recorded,1.0,3.81,1.0799999,מבנה רגיל,,
66963,32.0450806,34.7554487,8.2,imputed,1.0,,15.644199,מבנה רגיל,,2018.0
68508,32.0554887,34.7554327,23.7,recorded,1.0,23.7,22.584929,מבנה רגיל,,
68509,32.0556148,34.7556816,11.8,recorded,1.0,11.8,15.560285,מבנה רגיל,,
68515,32.0479093,34.8014801,2.08,recorded,1.0,2.08,-0.7599983,מבנה רגיל,,0.0
61528,32.0521988,34.804192,5.91,recorded,0.0,5.91,5.6092334,מבנה רגיל,,
64304,32.1070581,34.8029375,51.77,recorded,1.0,51.77,51.22656,מבנה רגיל,,2015.0
63862,32.0683273,34.7642853,30.61,recorded,,30.61,27.593466,מבנה רגיל,,2018.0
43743,32.071676,34.7920638,10.54,recorded,2.0,10.54,8.563315,מבנה ציבור,,1956.0
44984,32.0532083,34.7662343,16.38,recorded,,16.38,14.209999,,,1970.0
6467,32.0599297,34.7709554,9.8,recorded,1.0,9.8,13.72126,מבנה רגיל,,1939.0
68532,32.0447265,34.7926819,9.35,recorded,1.0,9.35,7.85451,מבנה רגיל,,
67005,32.0422875,34.7496693,10.77,recorded,3.0,10.77,14.659307,מבנה ציבור,,
68584,32.0528476,34.8060325,10.02,recorded,1.0,10.02,7.311012,מבנה רגיל,,1998.0
2935,32.0500259,34.7555066,24.45,recorded,1.0,24.45,26.75478,מבנה רגיל,,2018.0
68525,32.0692887,34.7690457,10.42,recorded,1.0,10.42,10.714107,מבנה רגיל,,1942.0
68603,32.0461005,34.7966901,0.5,recorded,1.0,0.5,1.6350002,מבנה רגיל,,
63657,32.0464868,34.7558784,12.16,recorded,,12.16,12.723866,מבנה רגיל,,2018.0
68625,32.0571304,34.7667857,8.2,imputed,1.0,,0.0,מבנה רגיל,,
64321,32.1110601,34.7887358,36.17,recorded,9.0,36.17,33.682365,מבנה רגיל,,2018.0
68635,32.1113159,34.7888064,50.0,recorded,13.0,50.0,48.46673,מבנה רגיל,,2018.0
33888,32.1092239,34.8222842,28.93,recorded,2.0,28.93,27.279806,מבנה רגיל, ,2018.0
68652,32.0490618,34.8047388,3.29,recorded,1.0,3.29,1.6850021,מבנה רגיל,,
65939,32.0408583,34.7535883,17.75,recorded,1.0,17.75,13.186736,מבנה רגיל,,2017.0
68660,32.0453505,34.764208,1.08,recorded,1.0,1.08,2.4350004,מבנה רגיל,,
42465,32.0456086,34.8107215,14.11,recorded,0.0,14.11,12.054767,מבנה רגיל,,1978.0
68695,32.0436699,34.7575996,0.19,recorded,1.0,0.19,-1.1700001,מבנה רגיל,,
68697,32.0524313,34.8023693,3.78,recorded,1.0,3.78,1.7231038,מבנה רגיל,,1900.0
68707,32.0701861,34.7856429,20.44,recorded,1.0,20.44,18.403872,מבנה רגיל,,1966.0
40101,32.1099993,34.8352556,10.83,recorded,2.0,10.83,9.759859,מבנה רגיל, ,2000.0
696,32.0538801,34.7868468,13.91,recorded,1.0,13.91,10.260848,מבנה רגיל,,
68767,32.0323503,34.7501918,4.07,recorded,1.0,4.07,2.6295826,מבנה רגיל,,
68781,32.0447891,34.7509094,4.99,recorded,1.0,4.99,9.620023,מבנה רגיל,,0.0
46759,32.0853896,34.7695695,0.05,recorded,,0.05,0.94000053,,,1975.0
68235,32.0778514,34.7935583,185.69,recorded,4.0,185.69,184.69708,מבנה רגיל,,2018.0
50655,32.0447975,34.7486506,7.49,recorded,3.0,7.49,16.172915,מבנה רגיל, ,1935.0
68796,32.0532349,34.8078209,10.2,recorded,1.0,10.2,9.08521,מבנה רגיל,,
68797,32.0520327,34.8002158,4.64,recorded,1.0,4.64,4.194066,מבנה רגיל,,
65636,32.0923396,34.7999201,7.8,recorded,1.0,7.8,7.3262143,מבנה ארעי,,2019.0
14987,32.0717962,34.7663937,73.61,recorded,3.0,73.61,54.22589,מבנה רגיל,,2020.0
68819,32.051949,34.7648665,0.28,recorded,1.0,0.28,-1.0999999,מבנה ציבור,,1900.0
45014,32.0408702,34.7802153,8.92,recorded,,8.92,5.8268123,,,1952.0
68833,32.103712,34.7965614,8.29,recorded,1.0,8.29,8.365002,מבנה רגיל,,0.0
40340,32.1207741,34.8142733,12.02,recorded,2.0,12.02,6.1500015,מבנה רגיל, ,1949.0
62789,32.0605842,34.7635956,2.96,recorded,,2.96,-0.72958326,מבנה רגיל,,2008.0
68298,32.057898,34.7579788,6.36,recorded,1.0,6.36,0.58500004,מבנה רגיל,,1900.0
68878,32.1039077,34.7983806,8.2,imputed,1.0,,27.63742,מבנה רגיל,,2020.0
11037,32.0459187,34.7940672,11.21,recorded,2.0,11.21,8.005254,מבנה רגיל,,1995.0
5872,32.0503414,34.7826155,12.26,recorded,2.0,12.26,10.373176,מבנה רגיל,,1951.0
26531,32.0917292,34.7841189,3.74,recorded,3.0,3.74,21.125917,מבנה רגיל, ,1952.0
33799,32.1079754,34.8191142,6.59,recorded,8.0,6.59,25.696814,מבנה רגיל, ,2020.0
24785,32.0783556,34.7690549,16.47,recorded,3.0,16.47,13.128502,מבנה רגיל, ,1937.0
34060,32.1076938,34.8268468,13.5,recorded,2.0,13.5,11.404292,מבנה רגיל, ,1974.0
18571,32.0399875,34.7584849,8.87,recorded,1.0,8.87,6.4738393,מבנה ציבור,,2009.0
68905,32.0490105,34.7516321,8.2,imputed,1.0,,9.90936,מבנה רגיל,,
50399,32.0410389,34.7523069,4.04,recorded,1.0,4.04,16.997189,מבנה רגיל, ,2020.0
1901,32.0479878,34.7831096,5.27,recorded,4.0,5.27,25.634281,מבנה רגיל,,1970.0
68913,32.0451304,34.7893826,8.2,imputed,1.0,,2.4957135,מבנה רגיל,,2019.0
68922,32.0574237,34.7795391,8.2,imputed,1.0,,,מבנה רגיל,,
67406,32.1181768,34.8420145,66.0,recorded,17.0,66.0,63.454597,מבנה רגיל,,2017.0
14112,32.0629212,34.7665527,12.22,recorded,1.0,12.22,9.254901,מבנה רגיל,,1938.0
38389,32.115514,34.8241839,26.29,recorded,4.0,26.29,26.735054,מבנה רגיל, ,1968.0
64879,32.0516913,34.7556175,17.0,imputed,4.0,,25.047089,מבנה רגיל,,2015.0
26796,32.0946678,34.7853409,4.21,recorded,3.0,4.21,22.605453,מבנה רגיל, ,1957.0
64318,32.110705,34.7876019,34.7,imputed,10.0,,33.459827,מבנה רגיל,,2020.0
15220,32.0603121,34.8024233,13.51,recorded,2.0,13.51,11.601649,מבנה רגיל,,1971.0
68575,32.0953135,34.7845975,8.2,imputed,1.0,,4.035099,מבנה ציבור,,2019.0
68874,32.0951954,34.7845979,8.2,imputed,1.0,,7.191765,מבנה ציבור,,
68897,32.0464155,34.7919876,8.2,imputed,1.0,,2.4249992,מבנה רגיל,,
6057,32.0481732,34.7831418,10.85,recorded,4.0,10.85,25.208256,מבנה רגיל,,1970.0
20472,32.0606281,34.7666771,14.5,recorded,1.0,14.5,6.930239,מבנה רגיל,,
68966,32.0512099,34.801429,8.2,imputed,1.0,,9.74247,מבנה רגיל,,
14962,32.0711365,34.7675667,19.25,recorded,2.0,19.25,14.949255,מבנה רגיל,,1940.0
19857,32.0430806,34.7731501,13.01,recorded,2.0,13.01,3.2249985,מבנה ארעי,,0.0
4407,32.0508028,34.7933329,11.91,recorded,1.0,11.91,11.697833,מבנה רגיל,,2010.0
15035,32.070984,34.7680773,8.91,recorded,2.0,8.91,19.112835,מבנה רגיל,,1938.0
35453,32.1145047,34.8351368,7.66,recorded,1.0,7.66,12.053906,מבנה רגיל, ,1953.0
34144,32.1102988,34.8242622,4.41,recorded,1.0,4.41,18.609056,מבנה רגיל, ,2020.0
32468,32.1099935,34.8272975,7.92,recorded,2.0,7.92,9.955589,מבנה רגיל, ,2020.0
19030,32.0334143,34.7588848,7.66,recorded,7.0,7.66,20.836512,מבנה רגיל,,1968.0
52031,32.0388735,34.7565565,14.35,recorded,4.0,14.35,9.644248,מבנה רגיל,,1961.0
52033,32.0388198,34.756704,14.53,recorded,4.0,14.53,9.514585,מבנה רגיל,,1961.0
68000,32.1220101,34.8008945,22.9,imputed,6.0,,27.779896,מבנה ציבור,,2018.0
66935,32.0495653,34.7567924,0.29,recorded,1.0,0.29,26.006466,מבנה רגיל,,2020.0
69038,32.045252,34.7776725,8.2,imputed,1.0,,3.1899986,מבנה רגיל,,1950.0
6435,32.0579411,34.7748813,10.06,recorded,14.0,10.06,61.67008,מבנה רגיל,,2020.0
68942,32.0576525,34.7747388,8.2,imputed,1.0,,49.314045,מבנה רגיל,,2020.0
25744,32.0726313,34.7712549,16.57,recorded,3.0,16.57,20.397728,מבנה רגיל, ,1940.0
69047,32.0450455,34.7907092,8.2,imputed,1.0,,3.7150002,מבנה רגיל,,0.0
69070,32.0713737,34.7964618,123.2,imputed,40.0,,,מבנה רגיל,,2026.0
12980,32.0551215,34.7693715,23.46,recorded,4.0,23.46,22.108084,מבנה רגיל,,1936.0
69076,32.0440692,34.7622511,8.2,imputed,1.0,,-0.8299999,מבנה רגיל,,
1416,32.0494132,34.7920317,13.17,recorded,2.0,13.17,12.514999,מבנה רגיל,,1949.0
8379,32.054892,34.7706356,25.3,recorded,2.0,25.3,29.735512,מבנה רגיל,,2020.0
69098,32.0443424,34.7626997,8.2,imputed,1.0,,-0.47291628,מבנה רגיל,מצלמת דרך,
69080,32.0457834,34.7626675,8.2,imputed,1.0,,-0.21500015,מבנה רגיל,,
69109,32.0497885,34.7639041,8.2,imputed,1.0,,-1.4450002,מבנה רגיל,מצלמת דרך,
23737,32.0895752,34.772837,10.59,recorded,2.0,10.59,32.96561,מבנה ציבור, ,2021.0
40762,32.1118522,34.8129211,10.97,recorded,4.0,10.97,13.440001,מבנה רגיל, ,0.0
40208,32.1118541,34.81311,13.06,recorded,4.0,13.06,12.860001,מבנה רגיל, ,0.0
27046,32.0917152,34.7889353,45.57,recorded,4.0,45.57,26.336258,מבנה רגיל, ,2021.0
13961,32.0627213,34.7648627,1.55,recorded,2.0,1.55,11.814999,מבנה רגיל,,2021.0
51708,32.0394044,34.759784,14.48,recorded,4.0,14.48,12.403293,מבנה רגיל,,1961.0
51707,32.0393656,34.7599281,14.45,recorded,4.0,14.45,12.126789,מבנה רגיל,,1961.0
2908,32.0569,34.7580762,11.31,recorded,2.0,11.31,6.420744,מבנה רגיל,בית הספר התיכוני טכנולוגי עמל,0.0
69124,32.0478665,34.7819103,8.2,imputed,1.0,,6.9002137,מבנה רגיל,,
37516,32.1051483,34.7981318,10.92,recorded,3.0,10.92,10.795045,מבנה רגיל, ,1956.0
25924,32.0734057,34.7672054,40.88,recorded,3.0,40.88,41.066597,מבנה רגיל, ,2021.0
26282,32.0618107,34.7759726,4.2,recorded,4.0,4.2,18.361856,מבנה רגיל, ,1995.0
41285,32.0401292,34.7516996,14.49,recorded,1.0,14.49,15.167663,מבנה רגיל, ,2016.0
29483,32.0785171,34.7856135,9.58,recorded,1.0,9.58,6.508772,מבנה ארעי, ,
26632,32.0944373,34.7881661,15.2,recorded,3.0,15.2,14.276266,מבנה רגיל, ,1954.0
11870,32.0469731,34.7559417,12.97,recorded,3.0,12.97,17.232092,מבנה רגיל,,1938.0
30841,32.0812469,34.7760293,15.7,recorded,4.0,15.7,15.096497,מבנה רגיל, ,1937.0
4433,32.0496379,34.796135,9.47,recorded,1.0,9.47,11.914431,מבנה רגיל,,1997.0
64710,32.0713321,34.7866389,103.61,recorded,40.0,103.61,100.308205,מבנה רגיל,,2015.0
18093,32.0539165,34.7945948,8.37,recorded,1.0,8.37,6.3899994,מבנה רגיל,,1954.0
69177,32.0512977,34.8079554,8.2,imputed,1.0,,1.6149979,מבנה רגיל,,
69179,32.0699779,34.7838065,8.2,imputed,1.0,,3.540001,מבנה ציבור,מעלית,
69178,32.0699973,34.7833838,8.2,imputed,1.0,,27.895,מבנה ציבור,מגדל שחרור,
63211,32.0713625,34.7713657,34.95,recorded,8.0,34.95,33.775642,מבנה רגיל,,2018.0
69182,32.0445959,34.7556755,8.2,imputed,1.0,,3.2549992,מבנה רגיל,מכולה,
65342,32.0521829,34.7820599,14.76,recorded,1.0,14.76,13.18,מבנה ציבור,,
62841,32.0472012,34.7996493,61.32,recorded,15.0,61.32,65.30374,מבנה רגיל,,2018.0
52591,32.0678777,34.7684849,20.84,recorded,3.0,20.84,17.268341,מבנה רגיל,,1938.0
52590,32.0679615,34.7684937,11.93,recorded,1.0,11.93,6.5179825,מבנה רגיל,,
2794,32.0526438,34.7531107,21.37,recorded,2.0,21.37,25.136858,מבנה רגיל,,1927.0
31988,32.0697151,34.7762509,21.83,recorded,3.0,21.83,20.076878,מבנה רגיל, ,1933.0
27081,32.0939983,34.7890058,8.89,recorded,3.0,8.89,22.785278,מבנה רגיל, ,1954.0
13027,32.0549965,34.7725507,16.15,recorded,3.0,16.15,11.876351,מבנה רגיל,,1934.0
37543,32.105306,34.7992908,16.74,recorded,2.0,16.74,11.131063,מבנה רגיל, ,0.0
11169,32.0453473,34.7894816,3.44,recorded,0.0,3.44,2.9399986,מבנה רגיל,,1993.0
11170,32.0453118,34.7892276,3.69,recorded,0.0,3.69,3.707927,מבנה רגיל,,1993.0
69225,32.0453305,34.7893264,8.2,imputed,1.0,,2.7940912,מבנה רגיל,,2010.0
69227,32.0453133,34.7895616,8.2,imputed,1.0,,2.6812515,מבנה רגיל,,2002.0
69234,32.0458266,34.8111452,8.2,imputed,1.0,,2.6450005,מבנה רגיל,,
9289,32.0602981,34.7804797,17.92,recorded,1.0,17.92,23.22009,מבנה רגיל,,2022.0
14385,32.0633311,34.7714036,23.32,recorded,6.0,23.32,21.080008,מבנה רגיל,,1939.0
14389,32.0635973,34.7712874,24.43,recorded,4.0,24.43,23.681168,מבנה רגיל,בניין פלטין,1938.0
69249,32.0454997,34.763292,8.2,imputed,1.0,,2.42,מבנה רגיל,,
69250,32.0582729,34.7902017,8.2,imputed,1.0,,1.6399994,מבנה רגיל,,
34036,32.1174208,34.8183489,16.87,recorded,1.0,16.87,13.050714,מבנה ציבור,בית יהודי בסרביה,1971.0
22356,32.1228525,34.8070458,4.27,recorded,1.0,4.27,9.22625,מבנה ציבור, ,2020.0
52232,32.0686287,34.7978518,4.0,recorded,2.0,4.0,10.010225,מבנה רגיל,,1950.0
40270,32.1111488,34.8145237,6.79,recorded,4.0,6.79,13.009746,מבנה רגיל, ,0.0
40271,32.1111395,34.8143385,13.06,recorded,4.0,13.06,12.959999,מבנה רגיל, ,0.0
29635,32.0773683,34.7685815,21.86,recorded,3.0,21.86,17.389877,מבנה רגיל, ,2019.0
33454,32.1099063,34.7995206,15.64,recorded,1.0,15.64,16.378786,מבנה רגיל, ,1963.0
66311,32.1270808,34.8364793,11.1,imputed,2.0,,8.875,מבנה רגיל,,2020.0
66314,32.1268303,34.836453,11.1,imputed,2.0,,9.07362,מבנה רגיל,,2020.0
66315,32.1268081,34.8365224,11.1,imputed,2.0,,8.910003,מבנה רגיל,,2020.0
23106,32.0947664,34.7748853,15.42,recorded,3.0,15.42,17.216877,מבנה רגיל, ,1947.0
14645,32.0589305,34.7983626,9.8,recorded,3.0,9.8,39.41173,מבנה רגיל,,1955.0
14640,32.0589463,34.7986292,46.58,recorded,1.0,46.58,40.759323,מבנה רגיל,,2021.0
51280,32.0596622,34.7629984,5.52,recorded,1.0,5.52,2.8630135,מבנה רגיל,,1955.0
33190,32.1106371,34.7998622,10.86,recorded,2.0,10.86,11.067248,מבנה ציבור, ,1957.0
61985,32.0508318,34.8044669,1.8,recorded,0.0,1.8,1.8400002,מבנה רגיל,,
33600,32.1246126,34.824419,1.4,recorded,3.0,1.4,11.413927,מבנה רגיל, ,0.0
64996,32.0481899,34.7494247,14.1,imputed,3.0,,34.184563,מבנה רגיל,,2008.0
69272,32.0719603,34.7936772,8.2,imputed,1.0,,1.092501,מבנה רגיל,,
14264,32.0622697,34.7694759,14.29,recorded,2.0,14.29,16.883093,מבנה רגיל,,2022.0
69275,32.1143425,34.8116423,8.2,imputed,1.0,,12.281455,מבנה רגיל,,2020.0
69276,32.1145455,34.8116517,8.2,imputed,1.0,,11.922246,מבנה רגיל,,2020.0
5131,32.0450865,34.7923977,4.2,recorded,1.0,4.2,2.33,מבנה ארעי,,2021.0
27755,32.0920753,34.7772364,20.99,recorded,4.0,20.99,20.36148,מבנה רגיל, ,1962.0
13834,32.062472,34.7641578,12.88,recorded,1.0,12.88,13.84049,מבנה רגיל,,2001.0
40554,32.1140137,34.8157342,10.45,recorded,2.0,10.45,7.026393,מבנה רגיל, ,1975.0
10976,32.0429402,34.8112197,5.11,recorded,0.0,5.11,2.9517045,מבנה רגיל,,0.0
36339,32.1128048,34.8132942,17.83,recorded,4.0,17.83,15.319645,מבנה רגיל, ,2007.0
14061,32.0634157,34.7667475,8.2,recorded,1.0,8.2,12.994907,מבנה רגיל,,1940.0
39715,32.1177065,34.8345424,10.82,recorded,1.0,10.82,10.885883,מבנה רגיל, ,0.0
61441,32.051721,34.8022826,7.41,recorded,0.0,7.41,2.0900002,מבנה רגיל,,
37509,32.1046323,34.7939001,11.93,recorded,3.0,11.93,10.173842,מבנה רגיל, ,1956.0
61973,32.0508816,34.804256,11.1,recorded,0.0,11.1,3.5055935,מבנה רגיל,,1949.0
22847,32.0833198,34.7706203,4.32,recorded,3.0,4.32,16.384998,מבנה רגיל, ,1938.0
69302,32.0474417,34.7951145,8.2,imputed,1.0,,2.9109795,מבנה רגיל,,
69217,32.0788361,34.7695848,8.2,imputed,1.0,,17.3617,מבנה רגיל,,0.0
25054,32.0789774,34.769585,20.49,recorded,4.0,20.49,17.156765,מבנה רגיל, ,1937.0
14417,32.0627692,34.7711341,20.91,recorded,3.0,20.91,18.37669,מבנה רגיל,,1950.0
26700,32.0921568,34.784921,13.36,recorded,1.0,13.36,21.937061,מבנה ציבור,המכללה להוראה טכנולוגית,
20654,32.0570655,34.8086454,14.59,recorded,3.0,14.59,11.681243,מבנה רגיל,,1954.0
40176,32.1131733,34.832948,11.76,recorded,3.0,11.76,9.905115,מבנה רגיל, ,2014.0
68122,32.0418137,34.7690389,14.1,imputed,3.0,,40.005863,מבנה רגיל,,2021.0
68121,32.0414983,34.7689956,14.1,imputed,3.0,,37.948196,מבנה רגיל,,2021.0
43198,32.0526747,34.7698732,18.51,recorded,2.0,18.51,12.757969,מבנה רגיל,,2023.0
6041,32.0534379,34.7793275,8.22,recorded,1.0,8.22,1.786887,מבנה ציבור,"מקלט - בי""ס שורשים בר-יוחאי",
6040,32.0535578,34.7793323,3.4,recorded,1.0,3.4,10.639999,מבנה ציבור,,
35600,32.1130981,34.8312562,10.84,recorded,2.0,10.84,8.0247755,מבנה רגיל, ,1966.0
24837,32.0788195,34.7843917,15.42,recorded,1.0,15.42,12.424999,מבנה ציבור,בית ספר מוריה,
24833,32.078784,34.7849803,17.91,recorded,1.0,17.91,19.019165,מבנה ציבור,בית ספר מוריה,2003.0
52627,32.0692712,34.7673613,10.38,recorded,2.0,10.38,7.3488054,מבנה רגיל,,1949.0
69356,32.0691992,34.7673929,8.2,imputed,1.0,,5.2433333,מבנה רגיל,,1950.0
69366,32.0614779,34.7729049,8.2,imputed,1.0,,10.103254,מבנה רגיל,,1938.0
69367,32.0615182,34.772907,8.2,imputed,1.0,,10.253732,מבנה רגיל,,1938.0
10741,32.0466609,34.7592254,13.06,recorded,1.0,13.06,14.77,מבנה רגיל,,2020.0
43301,32.0598899,34.7755646,2.98,recorded,,2.98,24.95624,מבנה רגיל,,2021.0
69370,32.0652506,34.7848503,8.2,imputed,1.0,,144.08908,מבנה רגיל,,
14802,32.069917,34.7684265,5.08,recorded,2.0,5.08,13.900308,מבנה רגיל,,2022.0
15567,32.0667304,34.7895964,17.0,recorded,4.0,17.0,17.040716,מבנה רגיל,,1900.0
19584,32.0657669,34.7704784,23.97,recorded,4.0,23.97,20.847992,מבנה רגיל,,1984.0
64907,32.0430079,34.7667022,8.2,imputed,1.0,,49.256016,מבנה רגיל,,2022.0
50228,32.0394712,34.7529986,15.87,recorded,3.0,15.87,10.693465,מבנה רגיל, ,1935.0
52641,32.0688717,34.7682851,18.68,recorded,2.0,18.68,11.295311,מבנה רגיל,,1949.0
69391,32.1232136,34.8320621,8.2,imputed,1.0,,2.2182796,מבנה רגיל,,
23560,32.0858782,34.7801256,13.66,recorded,4.0,13.66,22.623571,מבנה רגיל, ,1952.0
31828,32.070566,34.7719132,13.81,recorded,2.0,13.81,19.985817,מבנה רגיל, ,1933.0
17514,32.0514253,34.812015,16.0,recorded,3.0,16.0,21.078016,מבנה רגיל,,1969.0
69400,32.0688648,34.7917457,8.2,imputed,1.0,,3.4249992,מבנה רגיל,,
29546,32.0796818,34.7712656,11.21,recorded,3.0,11.21,17.637419,מבנה ציבור,בית ספר תל נורדאו,
33948,32.1113389,34.82213,9.8,recorded,2.0,9.8,10.016629,מבנה רגיל, ,1951.0
18822,32.110797,34.8449918,0.38,recorded,1.0,0.38,22.914026,מבנה רגיל,חברת החשמל,2012.0
228,32.0550933,34.7860761,6.02,recorded,1.0,6.02,16.847824,מבנה רגיל,,2021.0
209,32.0553292,34.7860289,7.28,recorded,1.0,7.28,3.6467893,מבנה רגיל,,1977.0
35338,32.1173132,34.8296158,13.68,recorded,2.0,13.68,11.927534,מבנה רגיל, ,1986.0
30394,32.0887144,34.7925115,12.26,recorded,2.0,12.26,10.129627,מבנה רגיל, ,1995.0
27621,32.0892507,34.7924719,4.22,recorded,2.0,4.22,12.490001,מבנה רגיל, ,2022.0
52618,32.0684706,34.7684981,6.59,recorded,1.0,6.59,9.825369,מבנה רגיל,,1949.0
52617,32.0686535,34.7683314,6.24,recorded,2.0,6.24,15.27796,מבנה רגיל,,1950.0
8209,32.0495012,34.7793628,12.04,recorded,3.0,12.04,10.159913,מבנה רגיל,,1974.0
37178,32.1106464,34.7967151,16.01,recorded,1.0,16.01,10.536803,מבנה רגיל, ,1959.0
69497,32.0527264,34.753664,8.2,imputed,1.0,,9.69125,מבנה רגיל,,1935.0
69498,32.0634782,34.7756886,8.2,imputed,1.0,,23.0,מבנה ארעי,,0.0
69499,32.0635214,34.775745,8.2,imputed,1.0,,1.4249992,מבנה ארעי,,
68256,32.133944,34.7948664,3.35,recorded,1.0,3.35,3.045,מבנה ציבור,,
60927,32.0548122,34.8058827,7.89,recorded,0.0,7.89,2.9783657,מבנה רגיל,,2014.0
27469,32.0899256,34.7832803,15.53,recorded,4.0,15.53,26.913097,מבנה רגיל, ,1959.0
13591,32.0696591,34.7686376,14.31,recorded,2.0,14.31,10.664809,מבנה רגיל,,1938.0
51679,32.0389954,34.7591381,14.35,recorded,4.0,14.35,9.915711,מבנה רגיל,,1961.0
51680,32.0391305,34.7591826,14.38,recorded,4.0,14.38,12.066872,מבנה רגיל,,1961.0
50310,32.039925,34.7556796,11.9,recorded,0.0,11.9,7.125361,מבנה רגיל, ,
50309,32.0398946,34.7558542,11.86,recorded,3.0,11.86,6.936865,מבנה רגיל, ,1935.0
44380,32.1151589,34.7895534,2.48,recorded,10.0,2.48,32.731636,מבנה רגיל,,2022.0
61591,32.0546502,34.8067259,5.84,recorded,0.0,5.84,12.052392,מבנה רגיל,,2014.0
13821,32.0614036,34.764354,5.29,recorded,1.0,5.29,8.445,מבנה רגיל,,2023.0
69566,32.0498038,34.7594341,8.2,imputed,1.0,,15.715918,מבנה רגיל,,1947.0
69572,32.0538623,34.7837099,8.2,imputed,1.0,,3.895626,מבנה רגיל,,
40097,32.1093525,34.8327802,14.05,recorded,2.0,14.05,16.579432,מבנה רגיל, ,2022.0
60760,32.0541484,34.8066524,7.2,recorded,0.0,7.2,2.554945,מבנה רגיל,,2014.0
52656,32.0687463,34.7673634,7.09,recorded,4.0,7.09,13.5740595,מבנה רגיל,,2022.0
69592,32.0538457,34.8068271,8.2,imputed,1.0,,10.529815,מבנה רגיל,,2018.0
29994,32.0933979,34.7926927,11.97,recorded,2.0,11.97,10.660365,מבנה רגיל, ,1951.0
